21.07.2023                                        Salida dinámica de lista                                                                                             1


	Documento	GTr	Denomin.	ClVt	Denominación	Solic.	Creado el	Fecha doc.	Pedido	Func.	Responsab	Creado	OrgVt	CDis	Se	OfVta	GVen	Mon.	 Valor neto
	903154036	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	    98,805
	903154037	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   270,402
	903154038	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   134,652
	903154039	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   329,895
	903154040	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154041	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154042	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   338,460
	903154043	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   132,018
	903154044	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154045	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	    67,692
	903154046	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	 1,222,311
	903154047	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154048	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154049	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   429,933
	903154050	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   299,148
	903154051	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	    67,692
	903154052	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   135,384
	903154053	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0085780412			JOBS	1100	20	01	N001	N02	COP	   398,088
	903154054	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154055	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   166,497
	903154056	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   572,649
	903154057	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   368,841
	903154058	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   465,645
	903154059	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   231,957
	903154060	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   335,727
	903154061	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0138094173			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154062	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0138094173			JOBS	1100	20	01	N001	N02	COP	    33,480
	903154063	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   132,651
	903154064	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   101,538
	903154065	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   301,881
	903154066	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0138094173			JOBS	1100	20	01	N001	N02	COP	   101,172
	903154067	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0146340070			JOBS	1100	20	01	N001	N02	COP	   199,977
	903154068	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   135,384
	903154069	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	    98,805
	903154070	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0138094173			JOBS	1100	20	01	N001	N02	COP	   266,535
	903154071	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0138094173			JOBS	1100	20	01	N001	N02	COP	   133,518
	903154072	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154073	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0138094173			JOBS	1100	20	01	N001	N02	COP	   267,303
	903154074	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   132,651
	903154075	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	    67,692
	903154076	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   304,614
	903154077	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   529,803
	903154078	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   462,111
	903154079	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	14.07.2023	14.07.2023	0149105597			JOBS	1100	20	01	N001	N02	COP	   397,419
	903154460	0	Orden	ZKB	Reposición Consignac	1000000000	17.07.2023	17.07.2023				NURREGOY	1000	01	01	E001	A01	COP	         0
	903154461	0	Orden	ZKB	Reposición Consignac	1000000000	17.07.2023	17.07.2023				NURREGOY	1000	01	01	E001	A04	COP	         0
	903154741	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154742	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154743	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154744	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154745	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	93-490195			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154746	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	95-498485			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154747	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154748	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	95-498485			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154749	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154750	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154751	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	93-490195			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154752	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	95-498485			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154753	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154754	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	95-498485			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154755	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154756	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154757	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154758	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	93-490195			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154759	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154760	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154761	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154762	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154763	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154764	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154765	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	95-498485			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154766	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	93-490195			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154767	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	93-490195			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154768	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154769	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154770	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	60-1167707			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154771	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	122-444278			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154796	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498553			JOBS	1000	01	01	E002	G02	COP	   186,048
	903154797	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498544			JOBS	1000	01	01	E002	G02	COP	   361,392
	903154798	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498546			JOBS	1000	01	01	E002	G02	COP	   209,586
	903154799	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	   186,048
	903154800	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498544			JOBS	1000	01	01	E002	G02	COP	   361,392
	903154801	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	   144,756
	903154802	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498544			JOBS	1000	01	01	E002	G02	COP	   284,892
	903154803	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	   177,840
	903154804	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498553			JOBS	1000	01	01	E002	G02	COP	   186,048
	903154805	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	127-448426			JOBS	1000	01	01	E002	G02	COP	   176,676
	903154806	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	127-448426			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154807	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490280			JOBS	1000	01	01	E002	G02	COP	   557,472
	903154808	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490259			JOBS	1000	01	01	E002	G02	COP	 1,084,176
	903154809	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490270			JOBS	1000	01	01	E002	G02	COP	   229,512
	903154810	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	   283,232
	903154811	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490261			JOBS	1000	01	01	E002	G02	COP	   169,224
	903154812	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	127-448426			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154813	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	   144,756
	903154815	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490261			JOBS	1000	01	01	E002	G02	COP	   418,321
	903154817	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	   232,572
	903154818	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	   931,536
	903154820	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490261			JOBS	1000	01	01	E002	G02	COP	   288,876
	903154821	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	   189,360
	903154822	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	   556,242
	903154824	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	   531,756
	903154825	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498544			JOBS	1000	01	01	E002	G02	COP	   361,392
	903154826	0	Orden	ZVMI	Rep Con - EDI Predis	1000007000	17.07.2023	17.07.2023	127-448426			JOBS	1000	01	01	E002	G02	COP	   430,788
	903154828	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	   621,876
	903154832	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	   916,992
	903154835	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490259			JOBS	1000	01	01	E002	G02	COP	   616,052
	903154836	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490259			JOBS	1000	01	01	E002	G02	COP	   710,692
	903154837	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	93-490246			JOBS	1000	01	01	E002	G02	COP	 1,412,576
	903154842	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	 2,354,634
	903154843	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	17.07.2023	17.07.2023	95-498528			JOBS	1000	01	01	E002	G02	COP	 2,691,006
	903154869	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	    79,260
	903154870	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	    10,080
	903154871	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   116,772
	903154872	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	    74,554
	903154873	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780915			JOBS	1100	20	01	N001	N02	COP	    69,552
	903154874	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780913			JOBS	1100	20	01	N001	N02	COP	    69,552
	903154875	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780915			JOBS	1100	20	01	N001	N02	COP	    69,552
	903154876	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780913			JOBS	1100	20	01	N001	N02	COP	    69,552
	903154877	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   173,780
	903154878	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	    24,732
	903154879	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   139,564
	903154880	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   187,764
	903154881	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   139,719
	903154882	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   362,754
	903154883	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   236,639
	903154884	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   256,383
	903154885	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   141,741
	903154886	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   168,783
	903154887	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   556,103
	903154888	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   298,015
	903154889	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   409,061
	903154890	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   403,700
	903154891	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   313,030
	903154892	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   997,446
	903154893	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   616,730
	903154894	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   497,862
	903154895	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   197,013
	903154896	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   150,350
	903154897	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780950			JOBS	1000	01	01	E001	G01	COP	     9,412
	903154898	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780950			JOBS	1000	01	01	E001	G01	COP	     9,412
	903154899	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   554,219
	903154900	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780950			JOBS	1000	01	01	E001	G01	COP	    26,218
	903154901	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   444,814
	903154902	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780953			JOBS	1000	01	01	E001	G01	COP	   221,628
	903154903	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   197,755
	903154904	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   244,019
	903154905	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780916			JOBS	1000	01	01	E001	G01	COP	   351,339
	903154906	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    32,346
	903154907	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	   165,765
	903154908	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    32,346
	903154909	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    32,346
	903154910	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   532,874
	903154911	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    32,346
	903154912	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    32,346
	903154913	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   546,600
	903154914	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154915	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    32,346
	903154916	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    67,692
	903154917	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	 1,390,460
	903154918	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   362,002
	903154919	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   477,349
	903154920	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   461,020
	903154921	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154922	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154923	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    67,488
	903154924	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    67,488
	903154925	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	17.07.2023	17.07.2023	0085780914			JOBS	1000	01	01	E001	G01	COP	   488,120
	903154926	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154927	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154928	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
	903154929	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	17.07.2023	17.07.2023	0085780968			JOBS	1100	20	01	N001	N02	COP	    33,846
